TIME,REP_AIRP,UNIT,TRA_MEAS,AIRLINE,Value,Flag and Footnotes
2018M01,MARINA DI CAMPO airport,Passenger,Passengers carried,All airlines,:,
2018M01,NAPOLI/CAPODICHINO airport,Passenger,Passengers carried,All airlines,530 371,
2018M01,PISA/S. GIUSTO airport,Passenger,Passengers carried,All airlines,276 108,
2018M01,FIRENZE/PERETOLA airport,Passenger,Passengers carried,All airlines,170 997,
2018M01,GROSSETO airport,Passenger,Passengers carried,All airlines,:,
2018M01,PERUGIA/S. FRANCESCO airport,Passenger,Passengers carried,All airlines,13 533,
2018M01,LARNAKA/INTL airport,Passenger,Passengers carried,All airlines,311 786,
2018M01,PAFOS/INTL airport,Passenger,Passengers carried,All airlines,76 614,
2018M01,LIEPAJA airport,Passenger,Passengers carried,All airlines,:,
2018M01,RIGA airport,Passenger,Passengers carried,All airlines,441 714,
2018M01,KAUNAS INTL airport,Passenger,Passengers carried,All airlines,68 465,
2018M01,PALANGA/INTERNATIONAL airport,Passenger,Passengers carried,All airlines,18 355,
2018M01,SIAULIAI/INTERNATIONAL airport,Passenger,Passengers carried,All airlines,2,
2018M01,VILNIUS/INTERNATIONAL airport,Passenger,Passengers carried,All airlines,319 623,
2018M01,LUXEMBOURG airport,Passenger,Passengers carried,All airlines,237 521,
2018M01,BUDAPEST/LISZT FERENC INTERNATIONAL airport,Passenger,Passengers carried,All airlines,950 581,
2018M01,DEBRECEN airport,Passenger,Passengers carried,All airlines,24 072,
2018M01,GYOR/PER airport,Passenger,Passengers carried,All airlines,:,
2018M01,HEVIZ/BALATON airport,Passenger,Passengers carried,All airlines,:,
2018M01,LUQA airport,Passenger,Passengers carried,All airlines,354 016,
2018M01,AMSTERDAM/SCHIPHOL airport,Passenger,Passengers carried,All airlines,4 910 474,
2018M01,MAASTRICHT/AACHEN airport,Passenger,Passengers carried,All airlines,3 466,
2018M01,EINDHOVEN airport,Passenger,Passengers carried,All airlines,398 393,
2018M01,GRONINGEN/EELDE airport,Passenger,Passengers carried,All airlines,11 652,
2018M01,ROTTERDAM airport,Passenger,Passengers carried,All airlines,89 438,
2018M01,GRAZ airport,Passenger,Passengers carried,All airlines,:,
2018M01,INNSBRUCK airport,Passenger,Passengers carried,All airlines,:,
2018M01,KLAGENFURT airport,Passenger,Passengers carried,All airlines,:,
2018M01,LINZ airport,Passenger,Passengers carried,All airlines,:,
2018M01,SALZBURG airport,Passenger,Passengers carried,All airlines,:,
2018M01,WIEN-SCHWECHAT airport,Passenger,Passengers carried,All airlines,:,
2018M01,BYDGOSZCZ/BIEDASZKOWO airport,Passenger,Passengers carried,All airlines,:,
2018M01,BYDGOSZCZ/SZWEDEROWO airport,Passenger,Passengers carried,All airlines,24 296,
2018M01,GDANSK IM LECHA WALESY airport,Passenger,Passengers carried,All airlines,:,
2018M01,KRAKOW/BALICE airport,Passenger,Passengers carried,All airlines,:,
2018M01,KATOWICE/PYRZOWICE airport,Passenger,Passengers carried,All airlines,:,
2018M01,LUBLIN airport,Passenger,Passengers carried,All airlines,:,
2018M01,LODZ/LUBLINEK airport,Passenger,Passengers carried,All airlines,:,
2018M01,WARSZAWA/MODLIN airport,Passenger,Passengers carried,All airlines,229 912,
2018M01,POZNAN/LAWICA airport,Passenger,Passengers carried,All airlines,:,
2018M01,RZESZOW/JASIONKA airport,Passenger,Passengers carried,All airlines,:,
2018M01,SZCZECIN/GOLENIOW airport,Passenger,Passengers carried,All airlines,:,
2018M01,OLSZTYN-MAZURY airport,Passenger,Passengers carried,All airlines,:,
2018M01,WARSZAWIA/CHOPINA airport,Passenger,Passengers carried,All airlines,1 122 233,
2018M01,WROCLAW/STRACHOWICE airport,Passenger,Passengers carried,All airlines,198 375,
2018M01,ZIELONA GORA/BABIMOST airport,Passenger,Passengers carried,All airlines,:,
2018M01,Unknown airport - POLAND,Passenger,Passengers carried,All airlines,:,
2018M01,SANTA MARIA airport,Passenger,Passengers carried,All airlines,:,
2018M01,BRAGANCA airport,Passenger,Passengers carried,All airlines,114,
2018M01,BEJA airport,Passenger,Passengers carried,All airlines,3,
2018M01,CORVO airport,Passenger,Passengers carried,All airlines,548,
2018M01,CASCAIS airport,Passenger,Passengers carried,All airlines,618,
2018M01,FLORES airport,Passenger,Passengers carried,All airlines,2 593,
2018M01,FARO airport,Passenger,Passengers carried,All airlines,217 051,
2018M01,FUNCHAL/MADEIRA I. airport,Passenger,Passengers carried,All airlines,:,
2018M01,GRACIOSA airport,Passenger,Passengers carried,All airlines,3 521,
2018M01,HORTA airport,Passenger,Passengers carried,All airlines,11 624,
2018M01,LAJES airport,Passenger,Passengers carried,All airlines,39 037,
2018M01,MADEIRA airport,Passenger,Passengers carried,All airlines,221 578,
2018M01,PONTA DELGADA airport,Passenger,Passengers carried,All airlines,99 562,
2018M01,PICO airport,Passenger,Passengers carried,All airlines,5 280,
2018M01,PORTIMAO airport,Passenger,Passengers carried,All airlines,0,
2018M01,SANTA MARIA OAC/FIC airport,Passenger,Passengers carried,All airlines,6 244,
2018M01,PORTO airport,Passenger,Passengers carried,All airlines,760 485,
2018M01,PORTO SANTO airport,Passenger,Passengers carried,All airlines,6 971,
2018M01,LISBOA airport,Passenger,Passengers carried,All airlines,1 917 258,
2018M01,SAO JORGE airport,Passenger,Passengers carried,All airlines,4 528,
2018M01,VILA REAL airport,Passenger,Passengers carried,All airlines,243,
2018M01,VISEU airport,Passenger,Passengers carried,All airlines,266,
2018M01,ARAD airport,Passenger,Passengers carried,All airlines,:,
2018M01,BACAU/GEORGE ENESCU airport,Passenger,Passengers carried,All airlines,26 841,
2018M01,BAIA MARE airport,Passenger,Passengers carried,All airlines,:,
2018M01,BUCURESTI/BANEASA-AUREL VLAICU airport,Passenger,Passengers carried,All airlines,:,
2018M01,CONSTANTA/MIHAIL KOGALNICEANU airport,Passenger,Passengers carried,All airlines,4 686,
2018M01,CLUJ NAPOCA/AVRAM IANCU airport,Passenger,Passengers carried,All airlines,181 698,
2018M01,CARANSEBES airport,Passenger,Passengers carried,All airlines,:,
2018M01,CRAIOVA airport,Passenger,Passengers carried,All airlines,35 796,
2018M01,IASI airport,Passenger,Passengers carried,All airlines,80 230,
2018M01,ORADEA airport,Passenger,Passengers carried,All airlines,20 123,
2018M01,BUCURESTI/HENRI COANDA airport,Passenger,Passengers carried,All airlines,906 860,
2018M01,SIBIU airport,Passenger,Passengers carried,All airlines,33 059,
2018M01,SATU MARE airport,Passenger,Passengers carried,All airlines,5 098,
2018M01,SUCEAVA/STEFAN CEL MARE airport,Passenger,Passengers carried,All airlines,23 020,
2018M01,TULCEA/DELTA DUNARII airport,Passenger,Passengers carried,All airlines,:,
2018M01,TARGU MURES/TRANSILVANIA airport,Passenger,Passengers carried,All airlines,:,
2018M01,TIMISOARA/TRAIAN VUIA airport,Passenger,Passengers carried,All airlines,119 268,
2018M01,LJUBLJANA/BRNIK airport,Passenger,Passengers carried,All airlines,100 366,
2018M01,BRATISLAVA/M.R.STEFANIK airport,Passenger,Passengers carried,All airlines,114 651,
2018M01,KOSICE airport,Passenger,Passengers carried,All airlines,29 593,
2018M01,PIESTANY airport,Passenger,Passengers carried,All airlines,:,
2018M01,SLIAC airport,Passenger,Passengers carried,All airlines,117,
2018M01,POPRAD-TATRY airport,Passenger,Passengers carried,All airlines,6 049,
2018M01,ZILINA airport,Passenger,Passengers carried,All airlines,:,
2018M01,Unknown airport - SLOVAKIA,Passenger,Passengers carried,All airlines,:,
2018M01,TAMPERE ACC/RCC airport,Passenger,Passengers carried,All airlines,:,
2018M01,ENONTEKIO airport,Passenger,Passengers carried,All airlines,1 328,
2018M01,HALLI airport,Passenger,Passengers carried,All airlines,0,
2018M01,HELSINKI-MALMI airport,Passenger,Passengers carried,All airlines,:,
2018M01,HELSINKI-VANTAA airport,Passenger,Passengers carried,All airlines,1 509 582,
2018M01,IVALO airport,Passenger,Passengers carried,All airlines,33 308,
2018M01,JOENSUU airport,Passenger,Passengers carried,All airlines,7 698,
2018M01,JYVASKYLA airport,Passenger,Passengers carried,All airlines,5 218,
2018M01,KAUHAVA airport,Passenger,Passengers carried,All airlines,:,
2018M01,KEMI-TORNIO airport,Passenger,Passengers carried,All airlines,5 280,
2018M01,KAJAANI airport,Passenger,Passengers carried,All airlines,8 004,
2018M01,KOKKOLA-PIETARSAARI airport,Passenger,Passengers carried,All airlines,5 749,
2018M01,KUUSAMO airport,Passenger,Passengers carried,All airlines,16 218,
2018M01,KITTILA airport,Passenger,Passengers carried,All airlines,58 363,
2018M01,KUOPIO airport,Passenger,Passengers carried,All airlines,20 019,
2018M01,LAPPEENRANTA airport,Passenger,Passengers carried,All airlines,:,
2018M01,MARIEHAMN airport,Passenger,Passengers carried,All airlines,4 830,
2018M01,OULU airport,Passenger,Passengers carried,All airlines,83 534,
2018M01,PORI airport,Passenger,Passengers carried,All airlines,1 727,
2018M01,ROVANIEMI airport,Passenger,Passengers carried,All airlines,72 235,
2018M01,SAVONLINNA airport,Passenger,Passengers carried,All airlines,651,
2018M01,SEINAJOKI airport,Passenger,Passengers carried,All airlines,:,
2018M01,TAMPERE-PIRKKALA airport,Passenger,Passengers carried,All airlines,14 826,
2018M01,TURKU airport,Passenger,Passengers carried,All airlines,30 488,
2018M01,UTTI airport,Passenger,Passengers carried,All airlines,0,
2018M01,VAASA airport,Passenger,Passengers carried,All airlines,23 906,
2018M01,VARKAUS airport,Passenger,Passengers carried,All airlines,:,
2018M01,Unknown airport - FINLAND,Passenger,Passengers carried,All airlines,:,
2018M01,RONNEBY airport,Passenger,Passengers carried,All airlines,15 923,
2018M01,GOTEBORG/LANDVETTER airport,Passenger,Passengers carried,All airlines,457 304,
2018M01,JONKOPING airport,Passenger,Passengers carried,All airlines,7 910,
2018M01,GOTEBORG/SAVE airport,Passenger,Passengers carried,All airlines,:,
2018M01,TROLLHATTAN-VANERSBORG airport,Passenger,Passengers carried,All airlines,3 647,
2018M01,MORA/SILJAN airport,Passenger,Passengers carried,All airlines,:,
2018M01,STOCKHOLM/SKAVSTA airport,Passenger,Passengers carried,All airlines,131 033,
2018M01,KRISTIANSTAD airport,Passenger,Passengers carried,All airlines,1 863,
2018M01,OSKARSHAMN airport,Passenger,Passengers carried,All airlines,:,
2018M01,KALMAR airport,Passenger,Passengers carried,All airlines,16 684,
2018M01,MALMO airport,Passenger,Passengers carried,All airlines,156 102,
2018M01,HALMSTAD airport,Passenger,Passengers carried,All airlines,9 326,
2018M01,VAXJO/KRONOBERG airport,Passenger,Passengers carried,All airlines,18 807,
2018M01,SVEG airport,Passenger,Passengers carried,All airlines,:,
2018M01,GALLIVARE airport,Passenger,Passengers carried,All airlines,2 598,
2018M01,KRAMFORS-SOLLEFTEA airport,Passenger,Passengers carried,All airlines,:,
2018M01,LYCKSELE airport,Passenger,Passengers carried,All airlines,1 374,
2018M01,SUNDSVALL-TIMRA airport,Passenger,Passengers carried,All airlines,20 386,
2018M01,ORNSKOLDSVIK airport,Passenger,Passengers carried,All airlines,4 247,
2018M01,KIRUNA airport,Passenger,Passengers carried,All airlines,23 899,
2018M01,SKELLEFTEA airport,Passenger,Passengers carried,All airlines,30 027,
2018M01,UMEA airport,Passenger,Passengers carried,All airlines,75 503,
2018M01,VILHELMINA airport,Passenger,Passengers carried,All airlines,1 188,
2018M01,ARVIDSJAUR airport,Passenger,Passengers carried,All airlines,11 174,
2018M01,ARE OSTERSUND airport,Passenger,Passengers carried,All airlines,46 393,
2018M01,OREBRO airport,Passenger,Passengers carried,All airlines,7 539,
2018M01,HAGFORS airport,Passenger,Passengers carried,All airlines,:,
2018M01,KARLSTAD airport,Passenger,Passengers carried,All airlines,6 977,
2018M01,STOCKHOLM/VASTERAS airport,Passenger,Passengers carried,All airlines,5 928,
2018M01,LULEA/KALLAX airport,Passenger,Passengers carried,All airlines,86 242,
2018M01,OESTERSUND airport,Passenger,Passengers carried,All airlines,:,
2018M01,STOCKHOLM/ARLANDA airport,Passenger,Passengers carried,All airlines,1 837 782,
2018M01,STOCKHOLM/BROMMA airport,Passenger,Passengers carried,All airlines,185 305,
2018M01,BORLANGE airport,Passenger,Passengers carried,All airlines,1 767,
2018M01,HULTSFRED-VIMMERBY airport,Passenger,Passengers carried,All airlines,:,
2018M01,LINKOPING/SAAB airport,Passenger,Passengers carried,All airlines,11 281,
2018M01,NORRKOPING/KUNGSANGEN airport,Passenger,Passengers carried,All airlines,8 726,
2018M01,TORSBY airport,Passenger,Passengers carried,All airlines,:,
2018M01,VISBY airport,Passenger,Passengers carried,All airlines,24 759,
2018M01,ANGELHOLM airport,Passenger,Passengers carried,All airlines,27 690,
2018M01,STORUMAM airport,Passenger,Passengers carried,All airlines,:,
2018M01,PAJALA airport,Passenger,Passengers carried,All airlines,:,
2018M01,HEMAVAN TARNABY airport,Passenger,Passengers carried,All airlines,:,
2018M01,BELFAST/ALDERGROVE airport,Passenger,Passengers carried,All airlines,364 465,
2018M01,BELFAST/CITY airport,Passenger,Passengers carried,All airlines,163 106,
2018M01,LONDONDERRY/EGLINTON airport,Passenger,Passengers carried,All airlines,14 595,
2018M01,BIRMINGHAM airport,Passenger,Passengers carried,All airlines,746 382,
2018M01,COVENTRY airport,Passenger,Passengers carried,All airlines,0,
2018M01,GLOUCESTERSHIRE airport,Passenger,Passengers carried,All airlines,0,
2018M01,MANCHESTER airport,Passenger,Passengers carried,All airlines,1 664 456,
2018M01,DONCASTER SHEFFIELD airport,Passenger,Passengers carried,All airlines,71 492,
2018M01,NEWQUAY airport,Passenger,Passengers carried,All airlines,:,
2018M01,CAMPBELTOWN airport,Passenger,Passengers carried,All airlines,538,
2018M01,LERWICK/TINGWALL airport,Passenger,Passengers carried,All airlines,113,
2018M01,CARDIFF airport,Passenger,Passengers carried,All airlines,70 297,
2018M01,SWANSEA airport,Passenger,Passengers carried,All airlines,0,
2018M01,BRISTOL airport,Passenger,Passengers carried,All airlines,486 205,
2018M01,LIVERPOOL airport,Passenger,Passengers carried,All airlines,322 065,
2018M01,LONDON LUTON airport,Passenger,Passengers carried,All airlines,1 033 841,
2018M01,LANDS END airport,Passenger,Passengers carried,All airlines,2 448,
2018M01,PLYMOUTH airport,Passenger,Passengers carried,All airlines,:,
2018M01,SCILLY ISLES/ST MARYS airport,Passenger,Passengers carried,All airlines,2 772,
2018M01,BOURNEMOUTH airport,Passenger,Passengers carried,All airlines,31 379,
2018M01,SOUTHAMPTON airport,Passenger,Passengers carried,All airlines,129 511,
2018M01,BEMBRIDGE airport,Passenger,Passengers carried,All airlines,:,
2018M01,PENZANCE airport,Passenger,Passengers carried,All airlines,:,
2018M01,NEWQUAY airport,Passenger,Passengers carried,All airlines,20 231,
2018M01,TRESCO airport,Passenger,Passengers carried,All airlines,:,
2018M01,SHOREHAM airport,Passenger,Passengers carried,All airlines,0,
2018M01,BIGGIN HILL airport,Passenger,Passengers carried,All airlines,48,
2018M01,LONDON GATWICK airport,Passenger,Passengers carried,All airlines,2 847 495,
2018M01,LONDON/CITY airport,Passenger,Passengers carried,All airlines,320 258,
2018M01,LONDON HEATHROW airport,Passenger,Passengers carried,All airlines,5 766 092,
2018M01,LONDON HELIPORT airport,Passenger,Passengers carried,All airlines,0,
2018M01,SOUTHEND airport,Passenger,Passengers carried,All airlines,65 674,
2018M01,LYDD airport,Passenger,Passengers carried,All airlines,0,
2018M01,MANSTON airport,Passenger,Passengers carried,All airlines,:,
2018M01,CARLISLE airport,Passenger,Passengers carried,All airlines,0,
2018M01,BLACKPOOL airport,Passenger,Passengers carried,All airlines,1 781,
2018M01,HUMBERSIDE airport,Passenger,Passengers carried,All airlines,13 017,
2018M01,BARROW/WALNEY ISLAND airport,Passenger,Passengers carried,All airlines,:,
2018M01,LEEDS BRADFORD airport,Passenger,Passengers carried,All airlines,177 291,
2018M01,HAWARDEN airport,Passenger,Passengers carried,All airlines,0,
2018M01,NEWCASTLE airport,Passenger,Passengers carried,All airlines,281 822,
2018M01,DURHAM TEES VALLEY airport,Passenger,Passengers carried,All airlines,10 501,
2018M01,EAST MIDLANDS airport,Passenger,Passengers carried,All airlines,212 614,
2018M01,KIRKWALL airport,Passenger,Passengers carried,All airlines,10 830,
2018M01,SUMBURGH airport,Passenger,Passengers carried,All airlines,16 358,
2018M01,WICK airport,Passenger,Passengers carried,All airlines,1 139,
2018M01,ABERDEEN/DYCE airport,Passenger,Passengers carried,All airlines,217 889,
2018M01,INVERNESS airport,Passenger,Passengers carried,All airlines,47 167,
2018M01,GLASGOW airport,Passenger,Passengers carried,All airlines,579 888,
2018M01,EDINBURGH airport,Passenger,Passengers carried,All airlines,836 943,
2018M01,ISLAY airport,Passenger,Passengers carried,All airlines,1 799,
2018M01,PRESTWICK airport,Passenger,Passengers carried,All airlines,24 630,
2018M01,BENBECULA airport,Passenger,Passengers carried,All airlines,2 301,
2018M01,SCATSTA airport,Passenger,Passengers carried,All airlines,14 573,
2018M01,DUNDEE airport,Passenger,Passengers carried,All airlines,1 436,
2018M01,STORNOWAY airport,Passenger,Passengers carried,All airlines,9 391,
2018M01,BARRA airport,Passenger,Passengers carried,All airlines,854,
2018M01,TIREE airport,Passenger,Passengers carried,All airlines,632,
2018M01,UNST airport,Passenger,Passengers carried,All airlines,:,
2018M01,CAMBRIDGE airport,Passenger,Passengers carried,All airlines,0,
2018M01,NORWICH airport,Passenger,Passengers carried,All airlines,28 422,
2018M01,LONDON STANSTED airport,Passenger,Passengers carried,All airlines,1 801 579,
2018M01,SHEFFIELD CITY airport,Passenger,Passengers carried,All airlines,:,
2018M01,CRANFIELD airport,Passenger,Passengers carried,All airlines,:,
2018M01,EXETER airport,Passenger,Passengers carried,All airlines,52 007,
2018M01,OXFORD/KIDLINGTON airport,Passenger,Passengers carried,All airlines,0,
2018M01,AKUREYRI airport,Passenger,Passengers carried,All airlines,14 275,
2018M01,BAKKI airport,Passenger,Passengers carried,All airlines,:,
2018M01,BILDUDALUR airport,Passenger,Passengers carried,All airlines,:,
2018M01,EGILSSTADIR airport,Passenger,Passengers carried,All airlines,7 059,
2018M01,GJOGUR airport,Passenger,Passengers carried,All airlines,:,
2018M01,GRIMSEY airport,Passenger,Passengers carried,All airlines,:,
2018M01,HOFN HORNAFIRDI airport,Passenger,Passengers carried,All airlines,:,
2018M01,HUSAVIK airport,Passenger,Passengers carried,All airlines,:,
2018M01,ISAFJORDUR airport,Passenger,Passengers carried,All airlines,1 793,
2018M01,KEFLAVIK airport,Passenger,Passengers carried,All airlines,567 457,
